product_name,product_url,product_price,product_img
"
                                    Cedric",https://www.glassesshop.com/eyeglasses/fm1714,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Charlotte",https://www.glassesshop.com/eyeglasses/sup1218,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Goodland",https://www.glassesshop.com/eyeglasses/fp2154,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Coolidge",https://www.glassesshop.com/eyeglasses/fp1168,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Glenview",https://www.glassesshop.com/eyeglasses/ft0364,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Angel",https://www.glassesshop.com/eyeglasses/fp1647,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Oak",https://www.glassesshop.com/eyeglasses/fp2057,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Bensenville",https://www.glassesshop.com/eyeglasses/fp2070,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Barstow",https://www.glassesshop.com/eyeglasses/sup1090,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Road",https://www.glassesshop.com/eyeglasses/spfm019,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Roanoke",https://www.glassesshop.com/eyeglasses/sup1005,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Joyce",https://www.glassesshop.com/eyeglasses/fp1505,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Tacoma",https://www.glassesshop.com/eyeglasses/spfm014,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Rouge",https://www.glassesshop.com/eyeglasses/fm1573,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Lagrange",https://www.glassesshop.com/eyeglasses/fz1859,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Zora",https://www.glassesshop.com/eyeglasses/sup1235,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Bowen",https://www.glassesshop.com/eyeglasses/sm0902,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Barlow",https://www.glassesshop.com/eyeglasses/sm0934,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Manhattan",https://www.glassesshop.com/eyeglasses/ft0425,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Bobosa",https://www.glassesshop.com/eyeglasses/fz1375,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Kitchener",https://www.glassesshop.com/eyeglasses/sm0908,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Theresa",https://www.glassesshop.com/eyeglasses/fp2500,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Doris",https://www.glassesshop.com/eyeglasses/fp2527,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Marcia",https://www.glassesshop.com/eyeglasses/fp2560,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Cloud",https://www.glassesshop.com/eyeglasses/sup1239,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Mandel",https://www.glassesshop.com/eyeglasses/st0256,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Hopkinsville",https://www.glassesshop.com/eyeglasses/ft0465,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Teresa",https://www.glassesshop.com/eyeglasses/sup1006,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
"
                                    Bray",https://www.glassesshop.com/eyeglasses/fp1923,$2.99,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg"
